"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","REF_SECTOR","Reference sector","YEAR","Year","Value","Flag Codes","Flags"
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2015","2015",9.612,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2016","2016",9.176,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2017","2017",9.462,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2018","2018",8.905,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2019","2019",9.7,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2020","2020",8.666,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2021","2021",7.924,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2013","2013",9.193,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2014","2014",8.938,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2015","2015",8.096,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2016","2016",8.057,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2017","2017",8.431,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2018","2018",8.863,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2019","2019",10.121,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2020","2020",9.287,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2021","2021",9.293,,
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2013","2013",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2014","2014",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2015","2015",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2016","2016",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2017","2017",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2018","2018",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2019","2019",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2020","2020",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2013","2013",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2014","2014",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2015","2015",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2016","2016",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2017","2017",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2018","2018",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2019","2019",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2020","2020",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2013","2013",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2014","2014",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2015","2015",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2016","2016",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2017","2017",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2018","2018",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2019","2019",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2020","2020",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_AVG_CLASS","Average class size","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2013","2013",10.338,"w","Includes data from another category"
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2014","2014",10.332,"w","Includes data from another category"
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2015","2015",10.28,,
"NOR","Norway","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2016","2016",10.195,,
