"COUNTRY","Country","ISC11","Level of education","EXP","Experience level","QUAL","Qualification level","GRADE","Category","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"JPN","Japan","L2_C4","Lower secondary general education","EXP15","Salary after 15 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",47349.372,,
"JPN","Japan","L3_C4","Upper secondary general education","EXP15","Salary after 15 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",47349.372,,
"JPN","Japan","L1","Primary education","EXPMAX","Salary at top of scale","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",58561.677,,
"JPN","Japan","L2_C4","Lower secondary general education","EXPMAX","Salary at top of scale","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",58561.677,,
"JPN","Japan","L3_C4","Upper secondary general education","EXPMAX","Salary at top of scale","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",60106.142,,
"KOR","Korea","L1","Primary education","EXP0","Starting salary","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",33615.032,,
"KOR","Korea","L2_C4","Lower secondary general education","EXP0","Starting salary","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",33675.316,,
"KOR","Korea","L3_C4","Upper secondary general education","EXP0","Starting salary","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",33675.316,,
"KOR","Korea","L1","Primary education","EXP10","Salary after 10 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",50779.592,,
"KOR","Korea","L2_C4","Lower secondary general education","EXP10","Salary after 10 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",50839.876,,
"KOR","Korea","L3_C4","Upper secondary general education","EXP10","Salary after 10 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",50839.876,,
"KOR","Korea","L1","Primary education","EXP15","Salary after 15 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",59345.695,,
"KOR","Korea","L2_C4","Lower secondary general education","EXP15","Salary after 15 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",59405.98,,
"KOR","Korea","L3_C4","Upper secondary general education","EXP15","Salary after 15 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",59405.98,,
"KOR","Korea","L1","Primary education","EXPMAX","Salary at top of scale","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",94488.995,,
"KOR","Korea","L2_C4","Lower secondary general education","EXPMAX","Salary at top of scale","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",94549.28,,
"KOR","Korea","L3_C4","Upper secondary general education","EXPMAX","Salary at top of scale","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",94549.28,,
"LVA","Latvia","L1","Primary education","EXP0","Starting salary","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",17039.418,,
"LVA","Latvia","L2_C4","Lower secondary general education","EXP0","Starting salary","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",17039.418,,
"LVA","Latvia","L3_C4","Upper secondary general education","EXP0","Starting salary","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",17039.418,,
"LVA","Latvia","L1","Primary education","EXP10","Salary after 10 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",,"z","Not applicable"
"LVA","Latvia","L2_C4","Lower secondary general education","EXP10","Salary after 10 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",,"z","Not applicable"
"LVA","Latvia","L3_C4","Upper secondary general education","EXP10","Salary after 10 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",,"z","Not applicable"
"LVA","Latvia","L1","Primary education","EXP15","Salary after 15 years of experience","QUAL_TYP_ISC11_EXP","Most prevalent qualifications at this stage of career and this level of education","TE","Teacher","USD_STAT_YR","Annual statutory salaries in public institutions, in equivalent USD converted using PPPs for private consumption","9999","Latest available year",,"z","Not applicable"
