"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","L2_T_SC2","Completion of intermediate lower secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"PRT","Portugal","L3T4","Upper secondary or post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",81.745132,,
"DNK","Denmark","L5","Short-cycle tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",84.831711,,
"FIN","Finland","L3_T_SC2","Completion of intermediate upper secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"SWE","Sweden","L2_T_SC2","Completion of intermediate lower secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"CAN","Canada","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",38.157894,"w","Includes data from another category"
"G20","G20","L3_T_SC2","Completion of intermediate upper secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","L5","Short-cycle tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",67.047173,,
"E23","European Union 23 members in OECD","L6","Bachelor’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year",,,"0","Units",,,83.376315,,
"ESP","Spain","L3","Upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",65.361916,,
"TUR","Türkiye","L3","Upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",36.434315,,
"ISL","Iceland","L2_T_SC3T4","Lower secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",64.63485,,
"IDN","Indonesia","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",60.19315,,
"DNK","Denmark","L8","Doctoral or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",92.870895,,
"CHE","Switzerland","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",42.543148,,
"ARG","Argentina","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",45.062328,,
"GBR","United Kingdom","L2_T_SC2","Completion of intermediate lower secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"c","Data below the publication limit"
"POL","Poland","L5","Short-cycle tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"c","Data below the publication limit"
"ARG","Argentina","L3_T_SC2","Completion of intermediate upper secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"RUS","Russia","L4","Post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2018","2018",68.706863,,
"CHE","Switzerland","L3_T_SC2","Completion of intermediate upper secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"IND","India","L2_T_SC2","Completion of intermediate lower secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"SAU","Saudi Arabia","L4","Post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2020","2020",,"z","Not applicable"
"ITA","Italy","L0","Less than primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",41.378273,,
"AUS","Australia","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",36.087868,,
"CHN","China (People's Republic of)","L8","Doctoral or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2020","2020",,"m","Missing data"
"CZE","Czechia","L6","Bachelor’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",77.30011,,
"LVA","Latvia","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",85.343567,,
"LTU","Lithuania","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",89.7313,,
"BRA","Brazil","L0","Less than primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",28.190668,,
"G20","G20","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year",,,"0","Units",,,40.593827,,
"GRC","Greece","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",75.393654,,
"FIN","Finland","L6","Bachelor’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",89.954338,,
"ESP","Spain","L2_T_SC3T4","Lower secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",52.48196,,
"E22","European Union 22 members in OECD","L8","Doctoral or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year",,,"0","Units",,,91.529533,,
"EST","Estonia","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",87.364601,,
"FRA","France","L2_T_SC3T4","Lower secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",64.803932,,
"NLD","Netherlands","L0T2","Below upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",57.308357,,
"LVA","Latvia","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"c","Data below the publication limit"
"POL","Poland","L8","Doctoral or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",93.291138,,
"NZL","New Zealand","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",87.209709,,
"FIN","Finland","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",87.994141,,
"NLD","Netherlands","L5","Short-cycle tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",87.306503,,
"ITA","Italy","L4","Post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",70.240677,,
"AUS","Australia","L6","Bachelor’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",90.420906,,
"CRI","Costa Rica","L3_T_SC2","Completion of intermediate upper secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",52.013977,,
"AUS","Australia","L0","Less than primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"c","Data below the publication limit"
"FIN","Finland","L7","Master’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",89.88327,,
"CAN","Canada","L4","Post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",84.495552,,
"JPN","Japan","L2_T_SC3T4","Lower secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"x","Data included in another category"
"SWE","Sweden","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",89.185509,,
"USA","United States","L4","Post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"x","Data included in another category"
"DEU","Germany","L5","Short-cycle tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",85.420349,,
"BRA","Brazil","L6","Bachelor’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",79.197777,"w","Includes data from another category"
"NZL","New Zealand","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"x","Data included in another category"
"LUX","Luxembourg","L7","Master’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",88.939194,,
"HUN","Hungary","L4","Post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",87.866013,,
"HUN","Hungary","L3_T_SC2","Completion of intermediate upper secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
